bank,txn_id,timestamp,sender_account,sender_name,receiver_account,receiver_name,amount,channel
ICICI,IC000242,2025-09-16 12:43:00,3006776106592088,Nitin Kumar,3014319279761781,Harshal Dixit,17973,IMPS
ICICI,IC000243,2025-09-16 15:02:00,3045720266568629,Kajal Thomas,3059125734989925,Manisha Iyer,22492,IMPS
ICICI,IC000244,2025-09-16 17:45:00,3007429907472966,Sneha Joshi,3094179967080897,Pranav Mitra,12032,IMPS
ICICI,IC000245,2025-09-16 20:12:00,3046418398416734,Mohit Khanna,3078536988164980,Aditya Desai,20322,NEFT
ICICI,IC000246,2025-09-16 22:56:00,3086052102627066,Aman Sharma,3048900824845813,Yash Chauhan,175244,IMPS
ICICI,IC000247,2025-09-17 01:47:00,3005748839974185,Anjali Mehta,3063027500030566,Harshal Dixit,181354,IMPS
ICICI,IC000248,2025-09-17 02:40:00,3005641849378467,Geeta Reddy,3090870187260013,Meera Mohan,57212,NEFT
ICICI,IC000249,2025-09-17 03:50:00,3044429906745686,Isha Kapoor,3052406221559967,Kajal Thomas,573840,NEFT
ICICI,IC000250,2025-09-17 04:37:00,3019053347047476,Manisha Iyer,3048455939652138,Kajal Thomas,3181,UPI
ICICI,IC000251,2025-09-17 05:51:00,3055312900362211,Kajal Thomas,3073277264883958,Yash Chauhan,6429,IMPS
ICICI,IC000252,2025-09-17 07:10:00,3025251618575917,Shreya Bose,3010508054914774,Tanvi Agarwal,12497,IMPS
ICICI,IC000253,2025-09-17 08:42:00,3024784171594973,Naveen Pillai,3044930537880331,Rakesh Menon,2749,IMPS
ICICI,IC000254,2025-09-17 09:44:00,3089260878828152,Sahil Sinha,3078730486251521,Sneha Joshi,22156,NEFT
ICICI,IC000255,2025-09-17 11:08:00,3037801891567344,Rina Dutta,3067177629691433,Isha Kapoor,19360,NEFT
ICICI,IC000256,2025-09-17 12:45:00,3064509999001089,Arjun Nair,3085739083521189,Naveen Pillai,9920,NEFT
ICICI,IC000257,2025-09-17 14:01:00,3064884997957285,Harshal Dixit,3075958281902217,Neeraj Roy,184699,IMPS
ICICI,IC000258,2025-09-17 16:51:00,3012488397170598,Deepak Kulkarni,3044514367286811,Rakesh Menon,7378,IMPS
ICICI,IC000259,2025-09-17 18:19:00,3068119397814590,Geeta Reddy,3009921779055286,Harshal Dixit,12744,NEFT
ICICI,IC000260,2025-09-17 21:08:00,3058807053260119,Aarti Bhat,3039103829742551,Geeta Reddy,2435,IMPS
ICICI,IC000261,2025-09-17 22:32:00,3081810450243736,Rina Dutta,3015873662713589,Mitali Banerjee,12074,NEFT
ICICI,IC000262,2025-09-18 01:11:00,3000585615473156,Ankit Saxena,3063979255116436,Rohit Gupta,17148,UPI
ICICI,IC000263,2025-09-18 03:12:00,3072702896660534,Rakesh Menon,3028164416101975,Vikas Yadav,21301,UPI
ICICI,IC000264,2025-09-18 04:57:00,3040510388027304,Harshal Dixit,3027636281444718,Manisha Iyer,7427,UPI
ICICI,IC000265,2025-09-18 07:25:00,3069067649092288,Karan Jain,3049874551358727,Neeraj Roy,6940,NEFT
ICICI,IC000266,2025-09-18 09:14:00,3088116403439881,Sahil Sinha,3087387758333647,Aman Sharma,49719,NEFT
ICICI,IC000267,2025-09-18 09:17:00,3090915386028262,Isha Kapoor,3054204123190577,Aman Sharma,9658,NEFT
ICICI,IC000268,2025-09-18 09:32:00,3079419324538109,Parth Shah,3079412248709872,Mohit Khanna,175559,IMPS
ICICI,IC000269,2025-09-18 10:19:00,3025174224043261,Tanvi Agarwal,3018900346861630,Aman Sharma,13586,IMPS
ICICI,IC000270,2025-09-18 13:07:00,3020200953662195,Pranav Mitra,3036890057795001,Aarti Bhat,18951,UPI
ICICI,IC000271,2025-09-18 13:14:00,3073971307221138,Shreya Bose,3069087167221045,Arjun Nair,155018,NEFT
ICICI,IC000272,2025-09-18 13:57:00,3081707443602344,Rahul Chandra,3022521602523941,Neha Verma,10497,RTGS
ICICI,IC000273,2025-09-18 15:52:00,3072690326551327,Karan Jain,3061794802455985,Parth Shah,3965,NEFT
ICICI,IC000274,2025-09-18 18:43:00,3015891268649864,Sneha Joshi,3078686237600884,Neeraj Roy,17250,RTGS
ICICI,IC000275,2025-09-18 20:36:00,3081919074992164,Shreya Bose,3000698369235348,Komal Ghosh,15214,UPI
ICICI,IC000276,2025-09-18 20:47:00,3082139865462202,Neha Verma,3012372055033000,Yash Chauhan,8648,RTGS
ICICI,IC000277,2025-09-18 22:31:00,3073919008899114,Harshal Dixit,3016009169232737,Ritu Kapoor,1410413,RTGS
ICICI,IC000278,2025-09-19 01:10:00,3006085481867463,Sanjay Rao,3000099843361137,Anjali Mehta,3290,NEFT
ICICI,IC000279,2025-09-19 04:00:00,3098545829420340,Sonia Deshmukh,3015353466075699,Mohit Khanna,23570,NEFT
ICICI,IC000280,2025-09-19 05:44:00,3067201082402818,Komal Ghosh,3022387940262085,Vikram Patel,23071,NEFT
ICICI,IC000281,2025-09-19 06:19:00,3073536423570041,Nitin Kumar,3029182851816125,Mitali Banerjee,22309,RTGS
ICICI,IC000282,2025-09-19 08:01:00,3010079230466001,Vikram Patel,3028382710123296,Nitin Kumar,1462,IMPS
ICICI,IC000283,2025-09-19 09:09:00,3085076653446042,Pranav Mitra,3027634601915305,Rakesh Menon,848288,IMPS
ICICI,IC000284,2025-09-19 09:48:00,3043586176822512,Vikram Patel,3072670866656224,Ankit Saxena,132157,RTGS
ICICI,IC000285,2025-09-19 11:42:00,3084947712903500,Sneha Joshi,3061848974223543,Priya Singh,14238,RTGS
ICICI,IC000286,2025-09-19 13:19:00,3082121564952549,Naveen Pillai,3020644111973881,Rahul Chandra,582,RTGS
ICICI,IC000287,2025-09-19 15:09:00,3034359488218849,Meera Mohan,3068066405110212,Sneha Joshi,9641,NEFT
ICICI,IC000288,2025-09-19 15:57:00,3030160498603721,Sonia Deshmukh,3086003203197899,Priya Singh,9544,NEFT
ICICI,IC000289,2025-09-19 16:01:00,3034713171978601,Aman Sharma,3062590841947855,Karan Jain,14837,NEFT
ICICI,IC000290,2025-09-19 17:28:00,3082107288780727,Rahul Chandra,3090371616088197,Isha Kapoor,181165,RTGS
ICICI,IC000291,2025-09-19 19:59:00,3064771837530768,Mohit Khanna,3010248085578002,Aditya Desai,4922,NEFT
ICICI,IC000292,2025-09-19 21:41:00,3022169069685746,Kajal Thomas,3070675169139521,Priya Singh,131581,RTGS
ICICI,IC000293,2025-09-19 22:19:00,3061070335084243,Sneha Joshi,3019839248481300,Anjali Mehta,182467,RTGS
ICICI,IC000294,2025-09-19 22:39:00,3005302151675864,Shreya Bose,3063395348110501,Pranav Mitra,5594,IMPS
ICICI,IC000295,2025-09-20 01:09:00,3061573855128177,Parth Shah,3051239597815542,Rohit Gupta,181909,IMPS
ICICI,IC000296,2025-09-20 02:08:00,3060244654677205,Ritu Kapoor,3017107308715647,Manisha Iyer,24180,NEFT
ICICI,IC000297,2025-09-20 02:34:00,3075438027414857,Yash Chauhan,3026029254686272,Naveen Pillai,36979,IMPS
ICICI,IC000298,2025-09-20 04:24:00,3042076327135386,Neha Verma,3076259238687906,Mohit Khanna,17648,UPI
ICICI,IC000299,2025-09-20 06:56:00,3032055340508927,Sahil Sinha,3039615976405356,Priya Singh,156123,IMPS
ICICI,IC000300,2025-09-20 08:55:00,3075542619038422,Vikram Patel,3073627320222711,Neeraj Roy,195721,RTGS
ICICI,IC000301,2025-09-20 10:45:00,3091716204298514,Harshal Dixit,3048698305216903,Deepak Kulkarni,6404,RTGS
ICICI,IC000302,2025-09-20 13:11:00,3080142647106801,Pooja Reddy,3077031637050049,Rakesh Menon,15535,NEFT
ICICI,IC000303,2025-09-20 14:23:00,3069317294763808,Sonia Deshmukh,3039065402599851,Manisha Iyer,83948,NEFT
ICICI,IC000304,2025-09-20 17:23:00,3027281291635049,Rakesh Menon,3060266765272845,Harshal Dixit,20928,RTGS
ICICI,IC000305,2025-09-20 19:54:00,3050708864067560,Aarti Bhat,3020801929022154,Ankit Saxena,8988,IMPS
ICICI,IC000306,2025-09-20 20:03:00,3093225333202351,Rina Dutta,3002555019354503,Harshal Dixit,18666,RTGS
ICICI,IC000307,2025-09-20 21:16:00,3039333243629620,Sahil Sinha,3080598312441290,Vikas Yadav,127976,NEFT
ICICI,IC000308,2025-09-20 23:53:00,3099201237631774,Vikas Yadav,3095421062941937,Ankit Saxena,405079,IMPS
ICICI,IC000309,2025-09-21 00:40:00,3067131753626475,Aman Sharma,3028646120961730,Mitali Banerjee,22121,RTGS
ICICI,IC000310,2025-09-21 02:57:00,3045240321153550,Harshal Dixit,3051432191430877,Neeraj Roy,9050,IMPS
ICICI,IC000311,2025-09-21 03:30:00,3054221883458192,Harshal Dixit,3004877067693332,Yash Chauhan,3621,IMPS
ICICI,IC000312,2025-09-21 06:09:00,3002578464085858,Tanvi Agarwal,3083825672620846,Isha Kapoor,6014,IMPS
ICICI,IC000313,2025-09-21 07:05:00,3055196282225018,Sanjay Rao,3025624728639420,Sunita Nair,89405,UPI
ICICI,IC000314,2025-09-21 07:28:00,3049929009662702,Rohit Gupta,3066045095632174,Neha Verma,186094,NEFT
ICICI,IC000315,2025-09-21 07:50:00,3093353892224711,Shreya Bose,3093600608277056,Rina Dutta,22948,RTGS
ICICI,IC000316,2025-09-21 08:05:00,3076264385009537,Aman Sharma,3023461762313361,Ankit Saxena,23848,NEFT
ICICI,IC000317,2025-09-21 09:57:00,3042316544137277,Shreya Bose,3068576063494290,Geeta Reddy,149095,NEFT
ICICI,IC000318,2025-09-21 11:25:00,3018870179993242,Nitin Kumar,3002483744417234,Geeta Reddy,76478,IMPS
ICICI,IC000319,2025-09-21 13:05:00,3094790254853626,Vikas Yadav,3089047238641009,Manisha Iyer,11549,IMPS
ICICI,IC000320,2025-09-21 14:26:00,3074216435990093,Naveen Pillai,3078146047614378,Mohit Khanna,15476,NEFT
